source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved
6898141961879485952,321.31919543533996,-7.239895965127426,45.21883900940757,-37.34351663302671,1.6071939840440135,0.018067494,-17.921762641344383,0.018005742,-11.351232536884217,0.014733655,-0.3370355,-0.013572326,0.3023514,1.1503289,13.389566,13.764441,12.844089,9.458564,2.4566076,1.5331529,,7.527161648134338,31
5229430619159282688,164.55988235127077,-72.36072943536715,294.50591541405953,-11.366882392192652,1.0723931284893358,0.0129756555,-1.2682802259640078,0.015057956,-0.3538864299231466,0.013847919,0.16621077,0.095579624,0.035539508,0.93407685,14.055057,14.48562,13.456232,14.157132,4.7683268,1.5085479,,-65.01730126501026,31
5978836235450829568,257.8668046191181,-34.441829704879964,351.39239031117154,2.9930794396495126,-0.03757459928250251,0.078335874,-2.1120273555627493,0.092463225,-4.322101634969518,0.06022467,-0.10707512,0.31806904,0.16476093,0.96756047,13.632704,17.604631,12.071269,15.292804,2.8880544,1.1214042,,-11.430590407542752,31
4063777319668073600,268.0522901809867,-26.80089131560953,2.5802623221131715,-0.14786041857476878,0.910525079900096,0.038982946,-2.933863402753008,0.040425263,-5.784529287311574,0.026063353,0.011268071,0.44526514,0.21644743,1.6741946,12.819986,13.183948,12.289249,-31.768553,2.7841868,1.5393535,,-3.373383395985214,31
3088241675223178496,119.91324143393675,2.858344572052693,218.26765658780224,16.464401335120723,6.646358924864272,0.017767033,-26.424217420863965,0.018043585,11.308719226670238,0.013826526,-0.0054239454,-0.19406286,-0.21977162,0.9903186,11.011853,11.357199,10.475302,49.705723,0.23990001,1.5421237,,-17.37382389704911,31
3399120444719262848,85.88152420677078,18.629717666727863,188.5653674077235,-5.77363531701741,0.6076946131542698,0.021563912,1.7190546984454058,0.023429725,-1.3809995082564273,0.015093935,0.02052017,0.25063625,-0.1791485,1.0210524,14.355837,14.706854,13.830246,25.906647,7.271925,1.5447512,,-4.753598966651243,31
2613232517214069888,330.2710957014002,-13.028023243171313,43.78826827047052,-47.830763861721444,14.300336770559085,0.024518581,-5.997731200429105,0.02422406,-119.24416285491897,0.021573965,-0.44623867,-0.2547439,0.5004623,0.95914,7.258193,7.4639573,6.897109,5.6282744,0.13893567,1.6190898,,-0.8392372165450545,31
5333905664280865408,170.49455952375666,-62.5857100958942,292.8386724942061,-1.4801647386031573,0.5871408100174069,0.021584064,-12.785257478320547,0.023162689,2.6706455626665613,0.02283097,0.119903654,-0.058052972,0.21312569,1.1092353,14.8396015,15.532312,14.027402,-20.74123,9.872077,1.4178472,,-57.63918277049646,31
3066200074856850048,123.89854887183905,-4.771086950982801,227.23641670185702,16.288624054323602,0.7587016047516081,0.020624578,-2.284231139364399,0.02081483,-1.9549403745431648,0.019143624,0.1719022,-0.076938316,-0.2505234,1.00004,14.458724,14.820572,13.930664,-0.030077666,4.1209817,1.5378038,,-23.91198787606564,31
3731407598957500416,200.34060430238839,8.327395496895576,324.9580536441206,69.90905938888324,9.36938918464306,0.031283896,0.17570831700294254,0.039467826,-35.53582602261213,0.023742262,-0.026593294,-0.044262238,-0.39446285,1.2672032,14.658032,16.054628,13.497355,23.993908,3.7259812,1.2813457,,15.64570082132317,31
5834863331131975424,241.80456155726415,-58.44286198090863,326.260367349867,-4.740343426046956,0.6760253997607715,0.023782607,-4.913647257784495,0.026763054,-8.569636602069652,0.02906874,0.027458627,0.100053385,-0.2556387,1.2290549,14.283637,14.679872,13.6902685,-23.997902,8.121362,1.521414,,-36.750354131963874,31
198098327078932736,88.88638852139977,47.27273615042485,165.04036147061873,10.903120888955712,0.31525174269167267,0.024513312,1.0645390509247468,0.02362696,-1.38940382740065,0.017796911,0.16949594,0.38165435,0.11117424,1.0609581,14.524244,14.801103,14.089076,2.6120968,11.019161,1.5788373,,23.836648324172955,31
4111937711361067008,256.806051945382,-26.332545242912037,357.4340668951497,8.514776182301206,0.42460016508787857,0.017370194,-2.7090407305980655,0.020844249,0.11842541408950921,0.013532807,-0.11126541,0.2740435,-0.0037489154,0.78820646,12.99024,13.703353,12.163794,-56.95018,0.9717896,1.4109458,,-3.433273547026689,31
3455345174395816832,88.35302654139014,36.54444053341272,174.2956182678872,5.302327520973548,0.9584143937521942,0.02026597,4.633019822152166,0.02061769,-2.9743156799860104,0.013550217,0.18014193,0.33039066,-0.26294282,0.95496804,13.877945,14.579321,13.069675,56.367905,1.6775018,1.4146296,,13.112926089922729,31
5961261602938637952,266.81534398383855,-38.72365016124193,351.78910561858373,-5.3561373744263525,0.47167486471371733,0.033526022,1.2396752691560136,0.042766217,-2.431096292173859,0.023506444,-0.092056185,0.33499202,0.2931208,0.91057885,15.001468,15.595282,14.245598,-61.146107,8.892695,1.4469203,,-15.312837239261194,31
